acc_id,card_code,balance,owner_id,bank_country
6d60f7e6-a60f-4431-b5ca-0f26bac33c3a,GB90NFKL19462987069437,945350.14,ffe70a00-516b-4ece-a672-86666a990581,United Arab Emirates
e539ba78-82ef-4a98-926f-a4770a7019dd,GB85EVGE24264136097868,560774.3,f34ba1b0-f16f-49c8-bae7-10664213ed4c,Vietnam
7b1d50f8-fd4e-4177-bc6b-1a3334280a0b,GB23VQRL73664343128749,226048.06,f511d871-5ade-4992-85f7-5883d20b2a55,Bouvet Island (Bouvetoya)
120525d3-89ed-41d8-9125-e84a6e788373,GB77ODCQ16657187054378,745908.04,18956251-6891-4fcc-8c74-60b5bdabdf4a,Cape Verde
66b7f354-8cd1-4812-ae10-2db10f123a64,GB13SLFL92324696358687,650587.8,1773ecdc-34d6-48b2-9aae-ca618c377bca,Jersey
16e9bfa1-07de-4b1f-849b-75ecd1604f77,GB36GHFC23393622600152,891627.08,d605b8ee-361a-4545-88e8-105b451c14cb,Anguilla
58f1c69d-e218-446b-9135-d68a5d81182c,GB11LPUL23441244380585,954147.04,52ac194f-0cbd-472a-b13c-e6bb013bde3c,Ghana
5125c99b-1a1c-4212-a211-391890e38a1c,GB47CLNW04737531844282,39718.98,9f83e462-08f2-4735-996d-78d6a8610230,Qatar
7c39fe89-99bc-425d-859e-289d822f83bb,GB83STKD75653321989640,601731.88,2e61e5e0-26ba-4d4d-bf84-d5f3e6fc6d05,Syrian Arab Republic
c601cce4-073f-432a-8397-6722632279d4,GB36WZHR72799699072178,419746.57,b2f93b16-d133-4753-b95a-683868b5043c,Saint Helena
f1c9ca02-56a0-4e6e-b8f6-dbcdf2738916,GB08UXYS05105721904612,624885.46,cd303ea9-88ff-4166-a715-3f2350c55879,Russian Federation
196ced64-8ddf-48c4-8288-f6377a420e27,GB14ZPVP22612753950070,563601.76,8330de74-f0bb-42e6-8b5d-99701883f0cf,Hong Kong
d931e8b9-5607-41f5-9a9d-ba95d4e4f06b,GB27LGUW92529905521126,154478.5,cc742ff9-8200-4527-9609-a26d841de0b0,Colombia
9623553b-6bfb-4e43-b1c9-596e56ed4b7b,GB19IXAD81791879536780,340132.0,4f1dd05e-6bfb-4578-9732-5db264e320f8,Puerto Rico
21f511e2-fc25-44a6-b2e7-7a9e5216b609,GB86ZHEY61369867032379,120258.09,4bd1e566-4790-4bc1-9e67-dd14976c4c1a,Paraguay
03de6dc4-483c-489b-add8-397238fe63fb,GB28XALB62367478082746,572944.92,09ff5d11-8038-4f7e-8ea3-e5d284889ecb,Northern Mariana Islands
ab82a95a-8781-4ef5-9aae-f227d485b3e8,GB44WLNT96077223409023,411204.35,16f253a2-b15b-4ff9-84bc-e7dd59a5168b,Syrian Arab Republic
374f0bf6-bcfd-40d9-b812-9de3dfd00d8c,GB32CQZN17637546995177,36794.97,baebca57-6f02-44ff-9ad8-f36c03ee0d24,Puerto Rico
944390b8-1dca-4dfa-bd11-d5ead67e09ec,GB94JCBX30855245332145,278552.1,eac8ebd4-ce94-4df3-b967-1eaa7e0840c5,Timor-Leste
eca62ef8-ec44-472e-89ba-72eef964099e,GB36GWHJ29010054632976,502284.95,130b21f7-c90a-40fc-8e8d-f27585477d77,Finland
b12151fb-876e-4338-b394-ea61d9138e0b,GB84XIUF73988731107148,73642.82,6a6aba82-f196-4eee-99ee-f667fc505d60,Cote d'Ivoire
ee5eb8c5-0788-4007-848a-d70c80432950,GB92RHCC08796046895910,624532.2,71e2416f-5203-4fd8-acf1-09a0d9f00be5,Heard Island and McDonald Islands
7bab11ad-7d7c-48f1-ab42-1682f8450181,GB89JDFW94048459758587,344718.98,fc7ed045-8b57-4c61-a22f-312757132a51,France
4dd3db4a-656a-41bd-87a9-fd3a9353066a,GB92ITGM89724962093648,446454.45,5be1ba13-cc0f-43df-9838-d33686072bc3,Greenland
affcffd6-e388-4fa1-a7af-96d393bba1f0,GB39HYWM04443802236589,805059.81,d070a280-69c7-47bd-a0ff-810b39ae1905,Lebanon
90c73005-c0a9-4599-8cfb-7ff6209cbc71,GB85EOWN41358442629272,153994.41,6f2c8a93-de67-4d6d-8122-514a7c7a98d7,Tuvalu
ed61d1cf-c304-4d9b-8759-cf0d1e4307e8,GB34JNQF91286920861125,593209.46,dd0355a5-b326-4eb3-ba42-4cff4625f31d,Timor-Leste
2709dea6-c542-4b93-b0c6-0e660a84f0f7,GB41UMUO05166519476896,61630.53,ca49c256-5977-4c3b-a3d8-51c81487400e,Togo
75eca4d9-4b0d-4313-b439-f09159b21b8d,GB28SEME46456060488130,216515.08,0a2a36a0-d125-4ed3-a9dc-ab2c2568fce9,Zambia
7fe2575d-7a09-40b9-9c54-1f07a1b5693a,GB84ZWAG76530458391733,543134.74,ce41a6fd-3571-4b23-8f68-150923626c12,Norway
d6a4a3c9-a46f-496a-a54d-c47fcee7ba90,GB46TAFE24981652588194,207506.59,9eae27c8-7919-4e65-8920-368e1ab13fba,Saint Lucia
41b8eed6-a47c-410d-b3af-86487b767a60,GB58QAHY29983496319986,514711.47,4cd1cd6e-4c9d-4df7-82d4-63b92fcf3cc0,United Arab Emirates
5cc04cd6-1adb-4b57-a813-f702993026fb,GB10EQFU20978543654154,574534.61,5616d6ec-c519-48b3-a1eb-dbb45297224d,Saint Kitts and Nevis
6f9b7572-2670-4436-8339-920885a49a10,GB08IMMD33726879936128,496885.84,6a267481-30f7-4cc1-ac58-05680288d29a,Mauritius
f4ab8801-306e-44c1-81ce-4324687208d3,GB63SNUQ81612356315903,704851.15,5d341deb-a5a1-4d84-ac81-1c4d6c2ece1d,Wallis and Futuna
3e0abf3f-4d93-4ddd-ba8f-d731889f6148,GB57VMHK45649571392834,895795.8,b7b31bd7-7cda-43e7-8c14-9b52cbebac79,Senegal
35025f4a-1007-45a0-af01-5961b70a21a1,GB71MJMH85412899958589,443793.15,9d3a6110-ffcc-43c8-91a5-7b67e928c6c1,Myanmar
1a97f4dc-731e-4208-a872-556a14ad35ba,GB11ALTV40194981934629,122021.63,7a2ba31c-3f4d-43cb-b21c-862a4ea93abb,Serbia
1350d7e0-efe4-46b8-a90b-7ef8cda7f66e,GB82PIYN57804597665917,210136.37,1369f876-3049-473e-b0d5-5ec0e862296e,Northern Mariana Islands
563b6165-fcb6-49a5-b845-04eb9f50dfec,GB96UBHP60909942424431,268626.56,3b7229f9-86dc-49c5-8d08-a7f8ef2a5407,Turkmenistan
c1d58157-f0c8-4497-9074-ab6015986dfe,GB62BKCQ34818331759796,747279.18,fb1731b0-5ebf-4c24-ad52-3ee6cdc3cddf,Brazil
5cb8e503-1cb2-4386-8e1f-f6c034a63d6f,GB21OOCU44617722370771,908194.35,9ab2e326-a86f-4ff0-b5be-0a296077e677,Marshall Islands
22418a64-c6d9-456d-974a-356f498b7df1,GB35XNHB47593908522947,635993.25,808d9741-f7ee-41fc-a2d1-f05fd3b6a83b,Congo
ba803c92-c0ff-4f77-8f90-d2ee4d54e291,GB89TZXJ89584760839854,150701.08,ba2f1d61-8e67-40a1-ac55-d8079aba6eda,Monaco
836dc19d-982d-4a2c-9c2a-3234dbfebac4,GB75JFEF97226512334794,568607.05,1ff8df2b-baa0-412a-a47b-e687da22f7cf,Mozambique
ba2ee948-32cd-4080-be1b-d7e49e0b9a0a,GB85DPYL64851171511749,24710.89,273867c1-0fdf-4808-8d40-1a91e1d4e050,South Africa
57ea57a3-6834-40ea-ab0b-70d22c0257f7,GB34FAMO27286954852308,73709.23,6a7f14aa-3e54-41cb-bca5-77e25c539605,Jamaica
e49aa537-f893-4127-bf2e-59268d2a873d,GB03LCFF15226939381973,579180.42,d8b57d43-2226-4ba6-b2bf-25b7a53ed389,Jersey
a6141003-1196-4a61-adee-b874b2d04bbb,GB97IRWU17371973206759,889318.04,0abb3383-5099-4710-9afe-38a9de11107a,Burundi
5e7c5386-1454-4b4d-8acd-4add11116675,GB38UCAJ75817929204409,245607.01,fa8aa9e0-6cbd-4bc9-af86-d438f3608363,Azerbaijan
0a858030-d5c3-45c0-96a2-c59fc5f41b8c,GB80BXOQ73711978708713,306588.48,54d571df-28c3-4057-971e-49dc4556518d,Angola
737125d7-56fd-49bc-a1a7-8ca4e6051a77,GB26CCLE73535279468470,192887.36,dc051fe6-4f87-4cb4-b0a5-5abfa84acd42,Equatorial Guinea
91d7231f-215c-4fd2-805a-d01256b9c20c,GB67YYCE24568037326215,480260.21,27a3a55e-1a50-4cc2-bb52-56eb6e8e16cd,United States of America
a684669f-d439-417b-95d2-bb50d93a374b,GB46GNFW72523090629346,665282.79,b88ea78e-0e42-463e-9c68-1b08f7b425a8,French Guiana
7fc6b057-060b-460c-8e46-fd53e3155e9c,GB66PASO96650993504242,858434.81,82c4bd1f-3430-4199-9310-71442ada710b,Argentina
c06171a6-4a88-467b-b68c-72dcc6b36ad5,GB26SXRO53901498307882,625875.33,a085fe73-cda4-48cb-80d0-9526551718b1,Haiti
393eaeda-12e3-4e61-b6c8-c5d7eefb084b,GB92GNPX09991890428583,865703.43,06466d41-5ea7-4583-911c-185488ff22a3,Egypt
53eff5bc-c055-4223-83dc-732853a79be1,GB79UZDL04204628134329,31976.14,ff9c2115-9732-4c59-aeb7-f6992da03dcb,Chile
bf47433a-78c7-499f-876f-69fdb2e5b9d6,GB43HXGK03018738830791,523455.93,f3643b52-907a-4043-92bb-5e190807afac,Anguilla
20b9c32a-a50b-4054-a12c-5102de2d37f2,GB75DOHP72091513646824,413170.7,a63915c9-7206-4667-9ad5-970db251c79a,Pitcairn Islands
3e736c31-cdbc-4f00-8da3-39abd17b82fa,GB05GAGP51419294022729,601357.73,f94a9059-c64e-4f92-8682-f6894ca4f8cc,Saint Barthelemy
708484bd-2180-4d51-b79b-a5d84eea1044,GB40IBFN28820620920791,635579.94,cc0ec377-06ec-4066-af3b-4fad50cea424,Zimbabwe
5cec98f6-5f17-425d-b587-be34873fc5c6,GB04YLKY61381149174980,92011.23,99d050eb-b832-4b38-a62a-1a5137446b18,Tonga
9fd89c2d-85b4-4d46-b09b-6c39e6ada3c4,GB78UYFY07139838820556,520937.49,e2d8db0d-d372-41e1-a6ba-6d1ab9371715,Djibouti
684395ee-afed-4392-8235-a85f9b4f7614,GB24WURX84601612010833,406216.32,f5aac922-8ff4-44f3-8294-6c8f87c151ff,Liechtenstein
c30ccca1-627a-4449-8201-2820e32e6e84,GB36THHH72374074357957,102640.79,b4f9a087-579f-4f6d-b640-2706910029dd,Equatorial Guinea
646ada85-8311-4e1f-a55d-ae8b767084eb,GB89OPEP32421300316671,441230.73,71c67c8d-e898-4170-8a99-62cbe30b018b,Dominica
49079dfa-ae83-43b7-85fa-22ffaf7fa597,GB10TWAC20089548247477,236953.82,f293ef19-d553-4444-8b2e-9b0c9d55f9ef,Congo
a76f62b4-5437-43d9-b697-b05736a56025,GB51FDYU70440573889949,479301.1,b73db58e-b18a-48ac-9636-ddea268e9af6,Bosnia and Herzegovina
828f5d30-6f8c-44d6-9549-cfb16fe0766a,GB94VCRL69958151669148,341367.64,9bce4c32-c941-4fcc-8478-66aa427b1302,Iran
72cb333a-402c-437e-a708-53fcb12b5088,GB34MZLY94104760793354,806527.32,d5503c50-b0b3-430f-8531-0c6921f3ae92,Austria
7abc2ec1-140c-4517-a9c3-6d2c35c01dad,GB45UHIJ72767096126124,319411.39,2bc6eeee-1e7b-4027-9410-94db80b79d60,French Polynesia
30df859f-a519-4de3-91ed-3bcf8ed543b0,GB45UAMB43554944537385,803001.58,1b4a637d-d12f-42a0-b124-055e6dcd4cc4,Benin
1413bdfe-9fc9-4228-85b4-0560dbb8c6ed,GB58OAII67036574127465,968474.89,295619ac-646f-4023-9a07-f531ace92023,Libyan Arab Jamahiriya
62a8ae5e-5644-4275-8b5a-476a8b879cad,GB47MNKM28289648207003,644745.43,e9311a6e-2994-4e09-ab81-ce2d7f891419,Cocos (Keeling) Islands
42789bd3-12dd-47d2-86e4-f1bfc51205ce,GB66FCXZ83948505894140,162190.53,9d4c08a1-9628-4fa2-83dc-1c49998aa494,Congo
71ca8459-0c64-4064-8829-fde12a4fcfaa,GB41QRAS14615371938635,127830.29,37ea82b5-ea1d-4fc9-b885-5d9157b3862e,Tajikistan
3f6dbb84-0987-4aa6-bccb-ca796ed18d53,GB12NPZR53527400972169,73017.59,f20e989b-3732-4b33-9bc0-152a564815f3,Mozambique
6d6d2f10-d39e-4d64-a257-086394ec555d,GB78GWKD28424315005320,794493.21,236e1993-b023-46b6-a7a0-1663bbfa4f48,Brazil
941ff6f4-19e6-47c1-9a8a-7ad333150fad,GB14YKMN32017618167684,905942.12,e44e9361-d51a-4502-918f-16ddf48dc813,Nepal
33278694-951f-4dcd-ade1-1a5557ea81d6,GB14WOXU31136886472864,954155.98,714cf03f-9834-4fd0-8031-0f20bd8defb9,Benin
6c35e793-2810-41fd-b9e2-e441dbde957b,GB49QGLV26529041324213,672919.23,65ada4ff-835a-4e52-8596-c4790c852883,United Arab Emirates
57a54e10-7522-43d5-9105-ef70ef49f538,GB49TMEF23623231431220,87694.92,4846735c-6683-485c-bdd3-458beceeee1a,Dominican Republic
75837bde-990b-4c80-b1a6-256233d739c4,GB34WMAR06683389773366,107726.43,fbc8599d-0e2f-4844-a596-4edba943e89d,Cook Islands
9aafb9ad-86e8-4356-af2c-ef991446741f,GB59LNRK91273723683215,29992.41,ddfa320a-a123-4024-aebf-153d73470142,Colombia
60990318-9e58-4033-a568-399e2ff270fd,GB81APFE83065704228734,535857.31,491329c0-a349-40e2-99ea-de5e5c5c97ef,Libyan Arab Jamahiriya
b3116c54-9a90-4348-90de-a5714c0fc729,GB82BRFU52820966579282,687357.43,c53240f5-7ad7-435f-a428-4d67892d21e6,Saudi Arabia
20b4a02e-3d39-4226-a687-734a24de5147,GB15TYLP77221505004533,873901.34,e1cfebad-5e34-448c-9309-da3df9757db8,Cuba
f3cb692a-8231-4ead-ad6b-3ac1146925a2,GB08WSPI31640857921734,555821.75,4df406ae-a94c-465f-985e-366fea59c249,Lebanon
644b62f8-9d85-4885-9a47-ab664e96fbb1,GB88UPVM17327190573599,193722.34,bfc9a4cd-012d-4bf9-a1d7-bae7f4eb3e30,Australia
9311af9f-a9fe-4350-bce6-ebabc0321652,GB53IBKD99005723920137,462431.53,cea3015b-03c0-467a-8c1e-c46e10aa987b,Malawi
f33156bc-2fd2-42ee-84ac-b68dc4d4cd81,GB26NNNU60935464082566,987166.51,d59ce4d1-cfce-45b8-b1b1-520c46efffde,Bulgaria
794aa487-3135-4933-85b3-e544d630b308,GB41PLXJ19062696647952,408676.17,73140cbf-ac90-476a-b557-60ddfbd71352,Botswana
87ee25d6-ce5c-4366-ad80-e8a681bcebe9,GB22VILJ81130507415758,612724.6,51852bfc-9c73-419b-8252-aa86cf556cae,Eritrea
6b9aea84-d728-4e07-b6ec-fe2b867e23e2,GB20WVXF35514903192764,654927.82,9ab2e326-a86f-4ff0-b5be-0a296077e677,Saint Vincent and the Grenadines
0d422e96-ba8a-4373-8847-911f7be8a050,GB78RAGU49723639658068,309251.94,5284d40a-28b9-4485-884b-7f06d0a957df,Cape Verde
ead973fc-7f4b-481a-b3c2-1b216cd34573,GB35AHXK00095744997578,113002.34,1606b72f-2185-4c4e-9d7a-7a35313b312b,Kazakhstan
05b7f86e-82a5-4b5c-8f4c-eea378015000,GB32WHKW84597420849137,766612.29,782bcbef-18f2-4704-9c57-aceb44edd903,Cocos (Keeling) Islands
6ead6818-ac83-49db-8045-97b5471f122a,GB97IOVW21981705590784,481348.05,ba8e5df5-748a-4c57-98b6-df599cfa971d,Bouvet Island (Bouvetoya)
288ef8f9-8646-4780-9eab-43846de79f4f,GB03EFZW88433904852229,74620.56,4157ab22-6683-486a-b15b-813f68512708,Niue
fb7c958f-e0f7-438c-bc9b-26e5e960d46f,GB28QAUM45394083234139,354994.3,a24a1257-9668-4f77-b340-211bd622f1e5,Zimbabwe
c1033368-dbb3-4d25-ab6e-27e1211db1c4,GB87ZBVX22182777876250,97846.62,17df2eba-e4e8-4656-b5c7-43038d79308e,Bahrain
756bc2a2-fc8d-40bb-9be4-fe2b297cf65f,GB48LHOE55629254693018,190770.42,2b453019-779c-4123-addd-ce74564c69c0,United States Minor Outlying Islands
fd54d204-ef9a-40f3-b8a3-3f63c6390c9f,GB20LCMK12513641591836,577456.72,3b65fa3b-d1e1-47da-930a-614ce97e8b66,Mauritania
76178dc9-bc70-4eba-beea-4d3c5b8c1d6a,GB92IFTT15059617691263,445082.4,34a87544-65d9-4235-a8d3-d6f843cce78b,British Virgin Islands
6763e5f8-5122-494a-84ae-038fad5370e5,GB13YYND12860290687826,897309.16,e7482c72-41dc-4537-af97-5ad6a1ba6110,Norfolk Island
760833f5-19c9-4fb4-97ba-95b8f0bb4f89,GB50SYDO59523955963774,986745.99,1c3cfdfa-77cc-419d-8be2-5c3908ae8a2d,Moldova
7ccb05c7-9c25-4add-a985-b5f381a58292,GB14ACWB73657711192925,648384.06,985d822d-6c5b-4305-b41e-e24b0fe7f2f0,Uruguay
fc8b83db-589f-44ff-8e0c-ba87520b19b6,GB57NNUT47668067580866,425561.36,9e6d6a0d-e603-4f0d-8219-c7575bb0502c,Paraguay
fa12703a-90e5-4a2f-a87e-6a585fbb58ea,GB05PCCU88158730031970,297003.26,a4e25834-6efa-4fa8-9a20-4877979bf2bb,Iran
befa76c9-6242-43cc-aa6f-493207b5fecc,GB90ZGOZ93503980185961,292454.91,72aa453d-8bae-4abf-b3df-bdc3052a868e,Ethiopia
5faae872-9350-4f52-9532-0f0abfa6f3ea,GB76NRVQ54657978377891,294364.4,1e41a5f6-3039-42d6-8fed-9bd7e12279f7,United States Virgin Islands
8bca1bef-7001-4465-a292-886bbe12c089,GB69DILX88095410038800,699928.67,a70354b9-24a8-4d0b-a549-1e0b551fb24a,Eritrea
aa0a368c-b939-4e04-8260-015e9babc8a4,GB76XSTH34051712550892,505948.66,4a22c2f1-693c-462b-b95a-7c11025f820e,United States of America
7e843b16-fe50-438c-9082-4f2325dbfa94,GB42HMKI25794543027122,837198.52,2fafc577-f5cf-4f9a-a122-e3ef04309437,Cape Verde
a07e8769-b08a-48b3-8ed1-66411cac3bf7,GB64QLJG55253984111241,595992.34,81803ef2-c4d5-4d3f-8aa5-9bf680dcb4d5,United Kingdom
63fc55ed-a551-40ee-9988-7a2a594a701b,GB57DTQK63444762076399,915052.52,94762a8a-e945-4e76-82f3-a4146cfd12cd,Greece
b4f13880-68dc-4774-be49-8103daebe692,GB28PNJU76222354705594,135182.14,8b7c431d-cd3c-416a-b72e-fd6ab40fdaac,Taiwan
eb0f699b-3391-45c5-ac4d-9b33572d121d,GB77USMW87415281967741,30020.99,41f106bb-ce0b-44de-9008-d480ca4140ee,Bouvet Island (Bouvetoya)
e9ac70fb-3fe0-47eb-bd47-31002c4e0a9a,GB51WHZB99508359235981,320892.32,fa3a7e8b-f40d-47c3-9792-73391f8c2c60,Costa Rica
e6d94a0e-57d4-4ed1-bb06-54ec249133a5,GB52XCYX21195958540605,114178.96,d1121b35-a0e2-4043-869d-15a09cbb4843,Nepal
f1b7551e-53f7-42ef-90fe-4cc2875cafd4,GB40VFZC05856767936126,979490.38,4d758f39-0fcc-40d7-9b35-1dbc9415f424,Brunei Darussalam
a936c6d1-526d-4eb4-88cb-f8795bd759f8,GB58JQJX24302507744465,741179.32,5099af46-12d7-4b00-a5b4-be7e4cc5f34c,Saint Helena
0fb56b78-475d-4c98-8de7-f479f2af00d4,GB38CPQL55178614320253,81139.91,ce41a6fd-3571-4b23-8f68-150923626c12,Bermuda
a1c41067-75f5-4a5e-9bcd-11d16a998679,GB84ESGD52856629417417,362772.04,4b33e218-5cf7-4c63-a4ba-cd9023ab74b4,Burkina Faso
a4335e7c-4950-4998-b197-e6d9197990c0,GB13XEAB50688973516630,371602.18,284eb09c-b01b-4a9c-84cc-d01a8cb39de9,Luxembourg
c0fb4b80-af8d-4b73-8657-15a4dcb0b3d0,GB19UZLJ41921367163465,758955.1,c99ccb23-9694-47e6-bca0-0d042b439314,Lesotho
33b59e97-13b9-4bd5-affd-c5524b700cab,GB04KDEY90808226187557,179644.67,e98148ff-e57f-48c6-9f61-5581074efb9e,Slovenia
