acc_id,card_code,balance,comp_id,bank_country
0aca9d7c-97a6-4598-a6eb-60624437e415,GB06RIJL56941567228071,848434.98,9802c487-672b-4dff-b992-9196d3855da0,Sierra Leone
31285f83-bd63-48c3-9262-ad6975bbce2d,GB90PGRO08025158971252,71498.66,621557b2-70f0-4a16-bbbb-0d2ccc2f68c2,Zimbabwe
a47c6793-3f7d-494c-8fd8-ff28d5ca260c,GB66GUXG47692423512564,332716.28,891f8a0a-3911-4af7-b99b-fde73142f098,Ghana
ec6afa23-a58a-4876-a844-49bba41d5974,GB47EFWY84011638056604,776259.34,bd3e8608-17fc-4622-b7b0-923fb3acdd41,Gabon
0d9bc637-fd23-48f7-9320-dc2b7b80b640,GB06CIXI73440621055876,393462.67,84539c0f-bda4-417a-9271-300f518d4217,Hungary
b0c6abf5-fe17-4492-b33d-3220b81d983e,GB44SZIL93063726538535,297622.31,dbcc38b8-2cbd-4290-be34-9ef0bfe01ef2,Indonesia
67ec7c12-60f7-4d84-83a6-9915e5e88560,GB62NMRA94376087486276,396838.27,1a41e09a-9d27-4a75-be3a-b08cc7ad7ff0,Iran
902c588e-d340-4619-9266-dc670fe4d60c,GB68VPWR39826133883728,476842.77,1df90156-3e85-4238-9f61-4fec6594ddb3,Lebanon
43a2a846-4a6b-4bb4-a2a3-723ca7632964,GB09IVCB25882939021882,165493.57,111074cf-ef0d-4c6d-9787-4fd7878a48ba,Korea
da564486-c0bc-454c-b6d0-6c20c2c12ae5,GB41IOPR06339622168429,595896.45,ae43f045-3a31-42e2-9474-cd54ee81c89d,Dominica
1f4ee0d1-0802-449c-a1de-78f468d86249,GB45CVQO22974741498074,943438.23,f24e5125-eb9c-458a-8721-12eff6552e8e,Lithuania
eb1310b3-eb16-4da7-a27a-0461a7e618cd,GB34ZOTO10797906102075,701717.0,365732d8-3386-4846-a17b-01e65da526b6,Qatar
ed96fe24-0e0b-46d7-a27d-ef4ba6f422d6,GB95CKST00650066174443,142335.6,d1e576ff-ea52-4650-b627-42fdc848ff5b,Holy See (Vatican City State)
99cd2db3-2729-4f29-b34c-3080fa2a6261,GB09KKRA27633648117795,442110.98,d8d584f6-743d-4fc5-aff0-024f354458bc,Thailand
79737119-f4b6-4c59-b058-8fc79e490c34,GB78HUZO03753681144047,389503.84,98008c72-1742-4d47-ba66-345d1d3a8b87,Colombia
2198a71b-1f02-4587-9d31-e4f7d5b30451,GB31UETX88183337588721,844051.38,74d0a62c-ab9f-406a-a18e-2f9ac7307937,Myanmar
e99340c6-7042-43b5-807b-d38c0fb22759,GB22IAJB99229849982490,215318.48,4489ce97-031f-425a-aefa-505c6267e936,Serbia
efb9eafe-4be7-4b32-99ff-eaf40f74ee1d,GB79JUTP66792988225721,411440.82,f6758897-a92f-419e-82a7-5f4a32b22134,Belarus
b1adaa09-66d5-4f61-9c5c-31d44cde649a,GB16DZGP12855528053810,46731.45,5de60b09-7d78-4931-a87f-88d3b811a75b,Falkland Islands (Malvinas)
6dbdc3ad-298c-4147-a1a1-36ef8be33f75,GB53CNUJ61604744206665,748387.1,2d2ce7a0-a558-476d-b9d2-2c8193d8bcfd,Congo
9e120e5d-2a3e-4018-a03f-7f70eb49703e,GB48QNFW64878367048965,424311.74,099a250b-1957-4b21-8a9c-5466bf5829b1,Mexico
571e3c1d-54a4-4163-b304-54230395313f,GB84XJFE60390166707073,871022.64,0264d1a0-d92f-4a5c-8745-dcf9653e6186,South Georgia and the South Sandwich Islands
9bf798d8-0fe5-4f99-99c8-893cb152ecba,GB85KTNF05470751255270,273207.81,3508c19a-a349-462e-b48f-1d26b97a2ce8,Taiwan
e2b08253-32f9-418b-9798-b4539e7b2298,GB41MVUS35070735561833,9643.56,a89c7a50-9e89-4be1-a901-2643c2db762d,Tokelau
0778d82e-81e2-4e68-a52b-2bb219e0b0c9,GB18NCYC47615091886024,714765.81,855c63a1-cdc5-4585-9946-8b4b9f1d8548,Zimbabwe
301a91f8-0977-4b35-8def-c5e19358593f,GB02XQGM11928250772362,480703.71,85e18cc6-e0e0-4357-8bfa-0e0f78d9c73b,Andorra
17fe11c0-ffc4-49a4-8c03-bfa3eed3b738,GB29ZRTZ95838318315538,732919.53,707c3fd2-4a9d-449d-89a1-6e22f9afee68,United Arab Emirates
67dd4c6e-b4b9-4c38-8785-468bb4b55219,GB05VQPZ92105341847002,448630.67,7391e097-6fca-49b4-820f-3c7b26168a36,South Georgia and the South Sandwich Islands
92e147af-2211-4b4d-ae13-9ffa2cb1f1a6,GB54YADF51123307468141,510144.47,2696a7fd-ed8c-43bd-b5c4-815eeb300169,Guernsey
cce4423e-8780-4fcc-b58f-b076e7d1991f,GB22WSSB30115827174077,388028.58,fb5d308f-7cf2-4e77-8e9b-218a6dc8eace,Vanuatu
f0977aa4-5553-4bd4-af40-fba7e4285ef5,GB58FQKF51757114610527,88964.38,f2c81025-b44d-4b92-a171-a31e834020ec,Rwanda
b85052aa-6d8a-41c4-9b5e-84a749014fca,GB59EGEN83145858499572,820587.96,fc19d338-d78b-4a32-92cb-cf54fa0cd270,Tunisia
3db2462d-ccd7-4185-a0c7-8a2a6db53310,GB20SWVO82106286526054,207937.64,3551e479-c0a8-4fb3-9730-9914caf54b48,Grenada
d6466324-0c2c-4944-b545-00d08f2e0368,GB57CAKQ90159400861758,83718.71,a09c8648-5cc2-412d-a027-4dcc4fd34106,Iran
439c668c-b887-4b98-b9d8-3945c47d3458,GB60CSPV43177549950750,190678.3,0e1eecef-9685-4efd-846f-679e47fb35db,Mozambique
a8fd87cd-f7b7-4058-bef8-033c17794ed6,GB28NHAC53599658035003,899637.03,ef8a4744-9725-4141-9eb9-18cae2c76d7b,Saint Helena
c8030134-fae7-4e51-9070-9f54ac731f3a,GB39RCDU39148667963640,273355.3,855caa1f-ccc8-40fd-aaa6-b9c104917a8b,Zambia
7afe2469-00e9-4d25-9d80-60addf9cc906,GB85ZSBX85556255450254,371754.09,94dd8821-bc26-4eea-aad8-02120fb73643,Russian Federation
c41e6be3-4cc2-48dc-a369-7852d1bf59b2,GB58CGLH65212109990370,634813.68,53cefe0f-e8c4-4d51-94ae-e3314f5152d1,Uruguay
2b74c175-e53d-4ec4-817c-a1bc9ccdc245,GB91DQUO93505410333142,102404.97,11e4affd-eafb-49b3-b80e-38d4162a659c,Zambia
583deeff-b89c-4b7d-a60d-3f119693bea9,GB64GUOL35286608484181,929344.27,79d45756-4f2e-4494-a1a5-9a3fcd104d45,Estonia
0bf75668-55ef-4824-8b22-2ac47664dd5e,GB55TCCP53415348425279,167282.6,9a3f128f-947f-4685-b868-b14a80335da4,Andorra
138a7216-983b-43fa-bd95-29250002e82a,GB29GCVR66671176112242,586722.16,375cb7ab-18b9-45c4-a469-29df3e14015f,Jersey
46581e08-9105-4513-be1e-546bc2fcdfb2,GB39WBOK25284587279053,645051.52,6f38c2b7-ce4b-4393-871c-80562c54fbe4,Kyrgyz Republic
cb27d404-f8d3-40e6-bb9b-3d30c930ab25,GB48APWV88054784595004,944137.67,8c7383d2-2c17-4ccf-931e-cf9fff516995,Singapore
08bf6fc7-443c-4c1d-82e6-f5422486d9aa,GB28GZYP73835942968844,568885.64,cfc64965-236b-4645-9e77-01105d2003a1,Saint Pierre and Miquelon
ae9a4c6d-6bab-4ae0-9217-61228203dbbf,GB54DMWZ04251615419481,122668.42,b1b76a86-d66f-4a7c-8196-99796dd64979,French Guiana
98125a10-75dd-4474-83b7-3b54c22947a2,GB74BEGN19932333537625,416358.17,f60616b9-190c-4c55-9f8f-656f069f6125,Italy
3800c036-9ce1-4262-bc1f-fb8c8122d583,GB57KKPE38514133967959,35901.85,5230f61f-d544-4437-b47c-eb40c6fb4985,Lesotho
e4c3f997-663e-4953-a835-36bbd6bf05d1,GB15ZOMH00336556018363,614105.48,77a71495-63d3-44bf-b77c-1271089be819,Niue
e4c841c8-3abd-4d72-97d4-4cd3f723642b,GB23ADCB54987996818089,624324.96,6c6ac5de-2622-4782-b4b7-824f6172dd18,Kazakhstan
49eb4516-2b61-45a5-8b8c-2cc659d71cb4,GB39TDNI42899166790147,680754.03,56f46ef5-54e0-46d3-a437-8a3a80a32be4,Saint Lucia
0be89469-41ad-4eb3-8a4b-230c16136f16,GB14OJGR06868023248565,358703.81,14923b13-e7e7-48b4-ba93-20054595670e,Reunion
7e8067b7-35a3-459b-a316-efaed05f99a1,GB70YSVP77282682427598,401092.26,a1758d75-3ee0-4d10-acc9-086f47804f00,Germany
889f6282-42af-4b0d-8c20-558628045866,GB10XHDW23031867608501,614727.7,e5212d00-8ddb-4142-bf20-a297350aa410,Bermuda
8c8dfe66-2a31-4dfe-9751-879132d36a1d,GB48VLLJ32765154225479,832362.92,6c85ec93-e89a-471d-8f90-5960b6f7fa4e,Kenya
86b414fd-c3bf-46cc-ae08-1394a7d5169d,GB81OEWA87270514946034,301975.75,fa449c2e-fd07-47f8-b4c7-2a01973b47fa,Grenada
3f38f9b8-15bb-4420-bc5a-4f877d00a62c,GB53QOXJ19124597844580,519629.2,49f2ece5-3e88-4ab2-835b-f52d9ef1531f,Turks and Caicos Islands
99cedddb-35b7-446d-adae-a780b9c26852,GB86USCI43010147825957,533453.7,9b56ca2c-db82-436a-9deb-72bf7017faad,Antarctica (the territory South of 60 deg S)
f58818e7-4941-4efd-b78a-adb9ec580bad,GB79ESDD57928684690348,70544.61,998e5d88-ecc5-4f49-83fc-53a2a152499a,Iran
08ca4ffb-9193-45c5-b389-a111cddc150f,GB45TNJE34899278905131,284673.85,4ff11d53-0dd4-4bad-8ae5-bac61ed9cd48,Chile
23a375d0-abf4-4b99-b50e-c6d5d18537f5,GB58KLTC43928368682811,125783.64,830fc091-6aef-4306-bcc6-4e8675d9c2d3,Guadeloupe
fe88b312-67c1-4010-a67e-b29eab3f9aac,GB93WUVC06709799126885,13383.22,03558086-e18c-40ca-b592-072f6e5dd05c,Slovakia (Slovak Republic)
e317d495-3847-4046-b79c-79d005648012,GB07PDVD28794951594506,316045.48,e507c755-4f83-45b5-95b0-4af178b19c59,Palestinian Territory
c0de4c4f-cb16-4205-aa11-c97ea1666a0d,GB17VZUB99886141757155,661787.93,059db79d-5ec5-45e2-8d4e-c4b41537a2db,Estonia
5c306545-d999-4a59-813b-d1938f5028e5,GB25GNYS51513101493954,949375.14,4d55636f-6685-4216-a70d-df5e3a91fc60,Martinique
f22192b5-2387-45de-bada-21b2299a461c,GB62XOIY10551488712152,906067.78,8d3433a3-230c-4ab9-8a16-3a8bbc4222f2,Cape Verde
96e104b9-7cf4-4c29-b53d-fa1b3021d6a6,GB51RLGI30366504570669,627687.09,91a0350e-3e64-4045-ad76-a9e804ea1e3b,Poland
3ea62aaa-2e9b-41f0-bbbe-a2f6381e7404,GB81BEDO73051399840621,723591.82,904e0e58-bad4-4e5e-a59c-c36e25d35085,Malawi
b9cc8f7b-a2cf-486b-be40-a0fc3540d5f5,GB81UNXP44860366130938,544837.59,5d2fa8f2-81ac-4be9-87a6-98b7b0037bd7,United States Minor Outlying Islands
1c1548b3-0fa0-4169-bcda-47365195cde9,GB64SHBC54210320461302,60200.97,e98178e3-977a-4476-a5b4-a00ab1ff79d3,United States Virgin Islands
8d7b80ed-e066-4a16-aff0-5c650817d381,GB17KOYF27152360224534,15262.31,fe9f0064-2f40-4231-9963-81a23c91ec3e,Cuba
0f0012eb-5af6-4e22-86eb-4ae56f097332,GB20VFEI25619083452388,970851.93,d0555dcd-8b3a-4193-a694-cfa0be8cadd4,Ghana
11ca758f-a936-41f6-90a2-37546519e22f,GB91JMWH25567524601278,487422.71,5d5a3288-ebad-42bc-8409-74bf8574657e,Norfolk Island
1397e1e8-a022-4a1d-b46a-e3d7aff21ead,GB63QTOQ17100072957494,768762.37,2dfb2313-0aac-4c1c-a564-e60f9ba783fb,Falkland Islands (Malvinas)
c3503411-3709-4bec-a225-2e39639c14d8,GB64ZMOX25313520426531,93484.92,2870def9-0b55-4964-8796-9751cabbd3a3,Slovenia
fd9ca915-d740-4fd9-9169-945e3b592e38,GB04DWAR14356046895747,734020.12,3eec80ac-9659-4ad2-bd99-3cf304386c1b,Russian Federation
c5405c44-fb29-4e70-9639-ca88309f534c,GB08HIVR45234609154933,340915.98,6b43cd99-73ad-4288-8e46-65a4484a54a8,Jersey
0649ee65-99d5-458b-82ea-b30b88d93bb0,GB20HGNW01334765205974,907925.02,bec87579-0918-4c3d-ab6e-48526c93b690,Greece
3d8f04b2-679d-48ad-bca4-3e6cfecd0427,GB98DJSE47246863401068,301616.28,c9412867-963c-484c-88a0-5a102aefa6e3,Kazakhstan
7a930440-3a7b-4ebe-9b0d-9c8bf9b09f98,GB25ZNCU19435327477134,934005.47,9294c6dc-a587-4cc0-adc1-efce491b0a98,Rwanda
e7cdb8ab-ce33-44df-bdcf-d6122257ee38,GB80GTHP13768205705904,286739.1,1b3d3f28-4d8d-4ed8-bea4-c0fab99ee60a,Pitcairn Islands
9b8cf196-d2a4-4f68-b9d2-d67ffae65b59,GB69VZGP36046218729231,971313.17,2692f2e7-94b5-4cae-8ce6-f325f1bb8045,Zimbabwe
d52b234a-65a8-46fd-a429-4ca914e5dd1c,GB28UUHL92875989555062,578498.25,f0b1854b-e8e9-47fb-901e-13e685715531,Suriname
29f829e8-3e80-4143-92e9-25b37ec92ac3,GB24UNWB30529983366392,842553.04,9c4e9d55-02ec-41d6-9a71-8a2eabf1b0e6,Russian Federation
e5405c63-4afd-44cd-97ef-fcfb60fb01b4,GB77JITU66897348042778,348084.21,79158ba0-c9ae-468e-bf18-76d82687dea9,Sao Tome and Principe
a38f16da-d1f8-453a-bf52-5dda35bb4116,GB98KMBP67207370500728,868161.97,75585463-5113-4dd6-b8ec-11c4517255eb,Bangladesh
8c11d8a6-b4a8-4298-9a33-48dbda9742c3,GB87SLNP68926900761678,744855.73,f3b3a6f0-7906-41fd-a171-73905a409c98,China
96bce42b-657d-48a6-a45f-eb43bfa0fcac,GB40LHOD48134061110326,327264.8,54f13371-3796-4321-b3d2-24f0869fd5f6,Ecuador
ee03404f-34ba-4fee-9765-0ce88fcd3d98,GB78WFQS36980509341766,951593.73,8ba41adb-425e-49bb-a307-17e9104b68d4,Saint Pierre and Miquelon
34860218-edc1-416a-a58b-2ad9590da81d,GB16EQTW84775852124825,107047.37,c0afc283-8fe1-4372-bfc6-f085273f6e6d,Gibraltar
74302d74-711e-4676-b69e-f50558b0c891,GB27TKHQ37054571231553,284804.04,0ba6b56b-efe4-46f6-a8d3-dae2deee0984,Georgia
180bdd4e-f249-4d02-8ab4-43945c888f30,GB17BFQW59905220376474,349848.13,f05bde14-705a-4c34-9eb4-4250ee894781,Kenya
a92e1cf1-d873-4843-bd83-d5ebcc95c65c,GB35LPJB80286234316349,858723.3,558b5d1d-2442-4168-81cb-d1273c1ae38b,Costa Rica
48ada54e-a579-45be-8433-46a152f6f978,GB21SMBD51224461258983,246873.97,3f75bac2-6f7f-4c7c-a520-7af5753aa8b0,Grenada
567ea65d-a165-4355-99da-b36ff7656c4f,GB73CFZC26752231743775,33245.49,5db4c276-269a-4f1c-9035-809099126bda,Falkland Islands (Malvinas)
3c1705e4-a0a0-43a6-bfc2-cc57c73f4b4c,GB29LIKY22335860371717,271530.49,77cbf343-d5b4-46e6-b9e6-da5181cd7546,Ukraine
7653b041-d721-40a4-a593-5c2b45fdac48,GB41NRWX90889762852151,220967.59,3d563edd-0ff3-4f5f-979c-3809dbba6d9f,Saint Pierre and Miquelon
67345ae5-ed05-4132-b000-2b2d68fb31a6,GB45LGBJ46173211624778,829818.92,5dce9ab6-110f-4834-b062-d8e457659a0b,Haiti
8395d822-7cb8-4030-bccd-064c73625d9e,GB29CNFJ98521633477097,629852.94,6d0e5427-03b1-48bb-bc3e-8730cef6e526,Swaziland
7966a893-680f-4dc1-a4c8-53cacc4e1da1,GB15ZODZ50262182064650,530703.37,f59e4bf5-0187-4f25-b8d4-7f61e8c53c35,Comoros
96f5e9a5-654c-4058-a0de-fc42a0a0546a,GB48HJDP73987018559752,153060.66,7227affd-9964-4a2a-bdfe-281507d47ea8,Netherlands Antilles
19420e98-7ac9-4151-afb4-ff6b87533eb2,GB44DHUK95203428919893,256260.03,787f5b6a-4db3-4104-8268-13a000d86cd6,India
11c490b9-59ce-4e0f-a38b-8105cd4b181d,GB27AMQS43415103846267,701938.75,ce77fdbc-d8d7-42d4-8c56-6e769e548558,Djibouti
d272f146-3bb7-4db8-8b75-4b08a04b618d,GB20CWTP17663912595777,476564.38,9d45b169-e3c1-4361-9c2a-4a47ea0aa5a2,Equatorial Guinea
80374d1f-b0e9-4e30-afa1-26af20b2f529,GB33NGOW92574202892066,217573.78,a32f2a3d-dec2-48aa-9ca4-c48290b8b725,Cote d'Ivoire
8762b1e3-3c24-47ba-8128-0716534075f9,GB55RTOV41645732186915,222779.24,9b6e7f39-8e2c-4585-ac6b-66d250637265,British Virgin Islands
f248f1ae-634f-4b63-8475-fe560dadaa1b,GB38PZPJ59017169365165,701999.58,23e98e7d-b025-4f9a-b049-2d336f5c895e,Tunisia
9c814dee-b9e0-4beb-9837-ea3741630ff7,GB04WSQD77587009835379,674939.26,e20c44b3-4f55-4869-91d2-d8dddc932365,Korea
ec80bb5b-ee41-4792-a272-c5ec7feb621b,GB64BWGU17392456045504,287564.77,bbf03e9a-aa94-44ed-ac1b-daec5a77fc18,Maldives
c1102f08-6741-453f-aaa8-b5e426e5ce1a,GB82LQNK28474073105433,128935.31,314fce3b-c489-4afa-9658-2add79e37bb7,Venezuela
bd65305b-6994-4361-bf41-46b6f77c3020,GB75JAEA05736839560606,404894.14,5296d613-e24b-416e-a101-fcca1fdfd30a,Croatia
834bf557-469a-49c8-b1a6-c7b0775d1694,GB17DEFQ87781802908301,684063.92,bb93e5c0-b8c7-4aa6-9830-3ac6f998e0c7,South Africa
d40fecc8-b7da-4bca-a552-eddb34dfe5b4,GB74YAJQ49522580881422,627735.65,44cf6c15-e5b6-4f4b-88ae-854cdd0d6cba,Angola
c07d02dc-e205-4b4a-860c-f4fb44ac9d87,GB94CBGV21056102265466,892536.1,9d524a5b-5ceb-4631-8372-0fcc3e5e1a6e,Tunisia
062dc016-f31f-479b-a8f1-9005bc417429,GB14RLRO47483454993657,505798.43,e2b8d341-f8e0-4170-a809-28bce2f01016,Bahamas
fe86b70d-f11b-420c-882b-f8798ce67136,GB97VRJI95493028265750,9398.77,c76ed111-c361-475e-90a5-bd815f43ad4d,Belize
ebc53564-bf0a-44fb-802b-5ed193185e6a,GB79IAYU53274642205036,934448.53,c0db1949-6feb-4a8e-a6aa-72909288f4cf,Spain
108703c1-c89f-4e4e-8028-79c93a28fe83,GB22ELQQ64489581212577,26355.26,f0fe6cb8-5c7a-4960-9ee4-43403ca080d6,Niue
c205fde8-e6cc-4b16-8957-15be49cdcc46,GB57YVVO97800572254448,177704.69,edb49cf7-6b39-476e-8b0d-51e9b3702345,Niger
6c7caf53-d21e-47f2-b4f9-95f7048734d0,GB12MYBH74412605764077,613520.14,7d87dd5c-c298-4740-85cf-3a266b1859ae,Nigeria
631fe6ff-e50a-42e7-86fc-9656a688c3ba,GB64GAMN38434761133286,224823.45,e62f2a72-d72f-4c32-b06a-9b340b2ce75f,Namibia
00d7cd04-8679-4e53-abe3-b3a1c1ff5d04,GB40HPKF95132523650326,620726.79,d66323d6-2229-4725-9d57-746fbab9bb7e,Poland
d2bbd54e-cbd2-4d2c-b002-b71c7c2bbb47,GB12DARP64136246194980,836320.54,b1ed0e4b-8e5c-424b-8a4d-cc42a5d8c13e,United States Virgin Islands
64d91813-e31d-4119-9872-3366aefd331c,GB20VAGZ01759598254893,11491.07,76f6ef5c-eb7f-4dce-adcc-40f86f3d9d49,Sri Lanka
538b75cd-c89a-4c22-9d22-702b9f8dfc6b,GB75KTYP43047508102464,53647.55,f5232f57-3064-4a4f-a971-b468848225e0,Tokelau
d601a207-0264-4153-8845-3e0ca1d5ca2e,GB63BGYE80138719921070,336502.06,f493add2-fcc8-46eb-9e91-ad16c2b3d610,Barbados
93d13bf4-4847-4224-afb5-df498a7ac761,GB51TZNO39767287616366,945893.95,5f41751a-6587-462c-9ee9-6fb3dc69c351,Italy
66224805-5c44-4fda-bf99-d4938e02de86,GB33MCBZ41086395901738,189779.0,3044b0b4-66b1-47ff-8ba9-f7c362ebaa47,Sudan
d376af41-27a7-4128-92d8-64ba4269cb49,GB93ACJE52080671274232,374589.74,72b39830-b34e-4630-a65b-16f368258caa,Australia
30b7a93f-a2d6-4853-88c8-fd84b2f9e0f9,GB11WNNR76038200971018,810124.25,ecf99d03-6e07-4411-8bd1-1b60f57533d2,Western Sahara
77e2d8b7-f203-4691-8104-5fea3e1244bd,GB98QPPF73574707311356,427742.25,ff2614b7-d674-4253-8714-080d56c85b25,Botswana
123e3028-3591-4adc-b940-345beb3cedac,GB06XUAV87690612489800,182901.3,78699d10-d7a5-4b79-8b45-14702ddb20c4,Saint Barthelemy
15425c15-69f9-4586-afba-61f094bc1345,GB68LXDK84216894353424,701621.51,e6697391-87b3-4366-9404-7a32b760c6f1,Argentina
ec0e642f-293c-4d81-88e9-d557ec75666d,GB12QYTS74007858904049,832121.56,e9d52d59-a731-4cf9-8429-3b7b58614675,Korea
df250b5d-77d8-4796-9c2a-7c6cf89a7c85,GB92PNPA78432490879779,663914.85,2a343141-ce30-427f-8b48-ddc92ec7f911,Nepal
782fb42c-8571-4a20-8471-2366183054b4,GB43SMUK26164310672678,23267.86,4821777a-fa96-482d-908d-18aa57cdf387,Belize
e10c81ab-06f8-46f5-a1bf-74bacc4bf691,GB56DPMH67299637150663,847258.27,ef10ee81-101a-4a71-89de-dcc4b2d4029a,Cayman Islands
41162233-165e-4983-9f7c-7f8d3e775f4b,GB04JUFI17276107135903,468661.19,3a4dd6fe-a3bb-4f08-a54d-a76611894c5c,Azerbaijan
637ccc24-2ccf-4054-b0b1-0ed671fc7b27,GB51MOCL47189441095538,531013.57,19c787bb-d9fa-48ef-ab6e-69eee8bf8b8b,Uzbekistan
4beda92e-da8c-4839-bde1-be2b6a80b378,GB69IARA65540113578106,480730.09,48540838-7964-4753-be9e-540e636547fd,Brazil
da63c768-d4b6-4649-b33a-b6b54e7ed63d,GB22QNRY92805685146906,698822.63,445a7ade-9666-478d-be94-1529e8c8e7e3,Ecuador
2e6ba95a-5f8d-4514-a4e1-9cc7f23b66f2,GB12CAJQ79476766764532,229659.24,56831f4c-960e-4f96-a44c-6e57be3db32c,Tunisia
8550c76e-1d45-4ebb-8c6a-eb16a292947f,GB69VNRY95118163560715,980589.26,a19d0877-5a50-47db-b565-5ce938907f93,Taiwan
bf1f87ac-18c0-415c-a082-af0868938918,GB10MIDB72977024291955,541111.29,42bd3152-987a-4c36-9337-4d9751d9525b,Guam
70112f97-40cd-41dd-82ed-457115940416,GB79PHPU01513058883808,149307.42,3edba272-c4fc-4cbe-9e5f-8e544e4b8691,Brunei Darussalam
da67dff9-8665-4395-a783-515ff15634a8,GB05XHTL15544816585921,457670.35,6c038417-65b3-400b-9748-a933f79a9636,Burkina Faso
27c3502d-3500-4412-9112-069b7147b8be,GB49GJDL05602823497156,662412.75,3fe39312-c18c-44ab-bb54-c65e2f4eef86,Uganda
2c050459-2bea-41b9-9ff9-3e5bcccfb8ce,GB67GJCB54729254299991,176051.17,3f2c1e6a-c7d6-4257-8abd-7bfc0f79c309,Austria
6bccc809-eb04-458f-ba74-929aeaa9b244,GB40IKMK08533294075199,243338.9,11b22e83-aa7e-4ca2-a0a8-9d66339888c4,Thailand
cd7f307b-8b33-4ea4-92f8-bf652f486353,GB19YSQS03271575630406,682939.51,3a2ca80d-c87b-4e71-9315-a0dcf371c4e9,Belgium
e9d2bfc1-64e6-4021-b258-7dafee000d04,GB16JYBS03868447312081,6552.77,17a7bbbf-6fe8-47ad-acfb-95d5999c375c,Reunion
2fdee809-9f8d-418e-8ff7-82b9abbfaa93,GB84KHEG10274020739106,393387.48,8536d6f5-a896-4287-847e-c1ac8ad44139,Pakistan
4823e90d-7e95-4acd-b550-f586ef582e0f,GB24ENJB87081810121288,183335.76,08744988-c62f-4b66-abb6-b93218b7dc0e,Martinique
a463993d-11d1-4429-b0fe-8df4ba50a48e,GB58BDXW60908383797727,385423.86,35190214-b6fd-4c0f-a3bb-1270bb087862,Micronesia
dd4f95af-61d5-48a6-aa36-3bda5f331d29,GB93JIYH96440233481574,949218.91,881d8089-06f6-423e-9307-e43338e73436,Ecuador
95e1d9ec-033c-49ee-8bb5-984d62bb9ffb,GB27CKWG24083528435464,508964.45,9ad0e05a-3032-4b64-99fe-5d3c8ee8566d,Saudi Arabia
3a9af1ce-1828-452d-b4b1-521328881ad5,GB95FUDO62060503962868,963328.62,f7fffeb7-6096-42df-802c-9f4ad37946d4,French Polynesia
cb3009ee-a063-4f9e-b81c-238763ec5c3a,GB27NHRZ12393686779216,350799.16,8e997ae0-7c9c-42eb-b673-9e9a4b3761ab,Georgia
524e4502-a997-4b00-9010-970db59aa5bc,GB17BHOK81507115889448,649377.98,e293c8dc-e532-4c61-8049-b4d6c0e0ae64,Albania
80cb880b-0114-4925-8fff-bbf12f0e60f9,GB58RLZY40979559139842,406370.73,cbf279a9-5298-41d4-b8a5-dadfba474732,Myanmar
849ad27c-c9fe-4c7d-83a5-58bfcc3f64b7,GB50HHOB33000272479626,404906.07,89f79a2b-6920-4836-a32b-01b3c5caa9da,Sao Tome and Principe
